Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
1791765,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,5259.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1791766,2295,7/17/2020 10:58 PM,,,,,,,,Loan Return,,,7071.0,"Brush, Bristle",,,,,lis,,
1791766,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,7071.0,"Brush, Bristle",,,,,lis,self-renewal,Renewal
1791767,2295,7/17/2020 10:58 PM,,,,,,,,Loan Return,,,6644.0,Jigsaw,,,,,lis,,
1791767,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,6644.0,Jigsaw,,,,,lis,self-renewal,Renewal
1791768,2295,7/17/2020 10:58 PM,,,,,,,,Loan Return,,,6498.0,"Router, Table-Mounted",,,,,lis,,
1791768,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,6498.0,"Router, Table-Mounted",,,,,lis,self-renewal,Renewal
1791769,2295,7/17/2020 10:58 PM,,,,,,,,Loan Return,,,4813.0,Goggles,,,,,lis,,
1791769,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,4813.0,Goggles,,,,,lis,self-renewal,Renewal
1791770,2295,7/17/2020 10:58 PM,,,,,,,,Loan Return,,,5021.0,Square Level,,,,,lis,,
1791770,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,5021.0,Square Level,,,,,lis,self-renewal,Renewal
1791771,2295,7/17/2020 10:58 PM,,,,,,,,Loan Return,,,6172.0,"Clamp, Bar",,,,,lis,,
1791771,2295,7/17/2020 10:58 PM,,,,,,,,Check Out (Renewal),,,6172.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1791772,2295,7/17/2020 10:59 PM,,,,,,,,Loan Return,,,7513.0,"Clamp, Bar",,,,,lis,,
1791772,2295,7/17/2020 10:59 PM,,,,,,,,Check Out (Renewal),,,7513.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1792201,2889,7/18/2020 9:05 AM,,,,,,,,Loan Return,,,3739.0,Power Sander,,,,,Tha,,
1792201,2889,7/18/2020 9:05 AM,,,,,,,,Check Out (Renewal),,,3739.0,Power Sander,,,,,Tha,self-renewal,Renewal
1792255,2349,7/18/2020 9:17 AM,,,,,0.7,0.70,,Late Fee,0.7,0.7,7628.0,Bolt Cutter,,,,,sco,,
1792255,2349,7/18/2020 9:17 AM,On Account,,,0.70,0.7,0.70,,,,,,,,,,,,,
1792257,2349,7/18/2020 9:18 AM,,,,,0.7,0.70,,Late Fee,0.7,0.7,6058.0,Circular Saw,,,,,sco,,
1792257,2349,7/18/2020 9:18 AM,On Account,,,0.70,0.7,0.70,,,,,,,,,,,,,
1792265,2349,7/18/2020 9:20 AM,On Account,,,(1.40),,,1.40,,,,,,,,,,,,
1792265,2349,7/18/2020 9:20 AM,Cash,1.40,,,,,1.40,,,,,,,,,,,,
1792274,2349,7/18/2020 9:23 AM,,,,,,,,Check Out,,,7426.0,Circular Saw 7 Inch,,,,,sco,,
1792292,2833,7/18/2020 9:25 AM,,,,,,,,Loan Return,,,625.0,"Hammer, Claw",,,,,sco,,
1792292,2833,7/18/2020 9:25 AM,,,,,,,,Loan Return,,,4049.0,Yardstick,,,,,sco,,
1792304,2589,7/18/2020 9:28 AM,,,,,,,,Loan Return,,,7220.0,Awl,,,,,sco,,
1792304,2589,7/18/2020 9:28 AM,,,,,,,,Loan Return,,,7191.0,Pin Punch,,,,,sco,,
1792304,2589,7/18/2020 9:28 AM,,,,,,,,Loan Return,,,6995.0,"Shop Vac, Wet/Dry, 1 Gal",,,,,sco,,
1792345,2589,7/18/2020 9:40 AM,,,,,,,,Check Out,,,6782.0,Vacuum Cleaner,,,,,sco,,
1792399,2891,7/18/2020 9:57 AM,,,,,34.0,34.00,,Membership Fee,,34.0,,,regular,,,,sco,,
1792399,2891,7/18/2020 9:57 AM,On Account,,,34.00,34.0,34.00,,,,,,,,,,,,,
1792410,2770,7/18/2020 10:00 AM,,,,,,,,Loan Return,,,3958.0,"Drill, Corded, 1/4in",,,,,sco,,
1792435,2891,7/18/2020 10:08 AM,,,,,,(34.00),,Check Out,,,6995.0,"Shop Vac, Wet/Dry, 1 Gal",,,,,sco,,
1792435,2891,7/18/2020 10:08 AM,,,,,,(34.00),,Check Out,,,3958.0,"Drill, Corded, 1/4in",,,,,sco,,
1792435,2891,7/18/2020 10:08 AM,,,,,,(34.00),,Check Out,,,6702.0,Caulk Gun,,,,,sco,,
1792435,2891,7/18/2020 10:08 AM,On Account,,,(34.00),,(34.00),,,,,,,,,,,,,
1792435,2891,7/18/2020 10:08 AM,Discount,,34.00,,,(34.00),,,,,,,,,,,,34.00 was paid as membership in cash. She does not owe this! My mistake. Scoli,
1792470,2896,7/18/2020 10:13 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kli,,
1792489,2896,7/18/2020 10:18 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,sco,,
1792489,2896,7/18/2020 10:18 AM,Cash,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1792509,759,7/18/2020 10:24 AM,,,,,1.4,1.40,2.00,Late Fee,1.4,1.4,4609.0,"Variable Speed Router, 1/2in",,,,,sco,,
1792509,759,7/18/2020 10:24 AM,On Account,,,(0.60),1.4,1.40,2.00,,,,,,,,,,,,
1792509,759,7/18/2020 10:24 AM,Cash,2.00,,,1.4,1.40,2.00,,,,,,,,,,,,
1792524,759,7/18/2020 10:28 AM,,,,,,,,Check Out,,,412.0,Level,,,,,sco,,
1792524,759,7/18/2020 10:28 AM,On Account,,,,,,,,,,,,,,,,,,
1792534,2897,7/18/2020 10:30 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,acj,,
1792556,2896,7/18/2020 10:35 AM,,,,,,,,Check Out,,,5853.0,"Sander, Belt",,,,,sco,,
1792556,2896,7/18/2020 10:35 AM,,,,,,,,Check Out,,,4609.0,"Variable Speed Router, 1/2in",,,,,sco,"Has 1/2"" bit as well with no inventory #",
1792570,2886,7/18/2020 10:38 AM,,,,,,,,Membership Change,,,,,regular,,,,sco,,
1792598,2886,7/18/2020 10:45 AM,,,,,,,,Check Out,,,438.0,Tiller,,,,,sco,,
1792630,2898,7/18/2020 10:55 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,laz,,
1792636,2796,7/18/2020 10:56 AM,,,,,,,,Loan Return,,,4934.0,"Drill, Corded",,,,,sco,,
1792636,2796,7/18/2020 10:56 AM,,,,,,,,Check Out (Renewal),,,4934.0,"Drill, Corded",,,,,sco,,Renewal
1792660,2892,7/18/2020 11:00 AM,,,,,5.0,5.00,,Membership Fee,,5.0,,,regular,,,,sco,,
1792660,2892,7/18/2020 11:00 AM,On Account,,,5.00,5.0,5.00,,,,,,,,,,,,,
1792682,2892,7/18/2020 11:05 AM,,,,,,,,Check Out,,,6817.0,"Saw, Hack",,,,,sco,,
1792682,2892,7/18/2020 11:05 AM,On Account,,,,,,,,,,,,,,,,,,
1792690,2895,7/18/2020 11:07 AM,,,,,50.0,50.00,,Membership Fee,,50.0,,,regular,,,,sco,,
1792690,2895,7/18/2020 11:07 AM,On Account,,,50.00,50.0,50.00,,,,,,,,,,,,,
1792699,2493,7/18/2020 11:08 AM,,,,,,,,Loan Return,,,5864.0,Drill Bit Set,,,,,tre,,
1792699,2493,7/18/2020 11:08 AM,,,,,,,,Check Out (Renewal),,,5864.0,Drill Bit Set,,,,,tre,self-renewal,Renewal
1792701,2493,7/18/2020 11:08 AM,,,,,,,,Loan Return,,,7479.0,Stud Finder,,,,,tre,,
1792701,2493,7/18/2020 11:08 AM,,,,,,,,Check Out (Renewal),,,7479.0,Stud Finder,,,,,tre,self-renewal,Renewal
1792702,2493,7/18/2020 11:09 AM,,,,,,,,Loan Return,,,7186.0,"Multitool, Oscillating",,,,,tre,,
1792702,2493,7/18/2020 11:09 AM,,,,,,,,Check Out (Renewal),,,7186.0,"Multitool, Oscillating",,,,,tre,self-renewal,Renewal
1792727,2895,7/18/2020 11:15 AM,,,,,,,,Check Out,,,6942.0,"Clamp, Bar",,,,,sco,,
1792727,2895,7/18/2020 11:15 AM,,,,,,,,Check Out,,,6033.0,"Clamp, Bar",,,,,sco,,
1792727,2895,7/18/2020 11:15 AM,,,,,,,,Check Out,,,6506.0,Circular Saw,,,,,sco,,
1792727,2895,7/18/2020 11:15 AM,On Account,,,,,,,,,,,,,,,,,,
1792760,2898,7/18/2020 11:27 AM,,,,,30.0,30.00,30.00,Membership Fee,,30.0,,,regular,,,,sco,,
1792760,2898,7/18/2020 11:27 AM,Cash,30.00,,,30.0,30.00,30.00,,,,,,,,,,,,
1792777,2044,7/18/2020 11:30 AM,,,,,,,,Loan Return,,,7529.0,C-clamp,,,,,sco,,
1792777,2044,7/18/2020 11:30 AM,,,,,,,,Loan Return,,,6865.0,"Clamp, Bar",,,,,sco,,
1792777,2044,7/18/2020 11:30 AM,,,,,,,,Loan Return,,,6866.0,"Clamp, Bar",,,,,sco,,
1792777,2044,7/18/2020 11:30 AM,,,,,,,,Loan Return,,,6867.0,"Clamp, Bar",,,,,sco,,
1792777,2044,7/18/2020 11:30 AM,,,,,,,,Loan Return,,,5040.0,C-clamp,,,,,sco,,
1792777,2044,7/18/2020 11:30 AM,,,,,,,,Loan Return,,,5429.0,C-clamp,,,,,sco,,
1792796,714,7/18/2020 11:34 AM,,,,,,,,Loan Return,,,217.0,Profile Sander Kit,,,,,sco,,
1792796,714,7/18/2020 11:34 AM,On Account,,,,,,,,,,,,,,,,,,
1792812,2898,7/18/2020 11:37 AM,,,,,,,,Check Out,,,5614.0,Jigsaw,,,,,sco,,
1792812,2898,7/18/2020 11:37 AM,,,,,,,,Check Out,,,6779.0,Cable Tester,,,,,sco,,
1792822,2884,7/18/2020 11:41 AM,,,,,,,,Loan Return,,,6300.0,"Shovel, Square",,,,,sco,,
1792822,2884,7/18/2020 11:41 AM,,,,,,,,Loan Return,,,3942.0,"Shovel, Square",,,,,sco,,
1792822,2884,7/18/2020 11:41 AM,,,,,,,,Loan Return,,,6936.0,"Snow Shovel, Small",,,,,sco,,
1792822,2884,7/18/2020 11:41 AM,,,,,,,,Loan Return,,,7670.0,Trench Digger,,,,,sco,,
1792822,2884,7/18/2020 11:41 AM,,,,,,,,Loan Return,,,5425.0,"Snow Shovel, Small",,,,,sco,,
1792822,2884,7/18/2020 11:41 AM,,,,,,,,Loan Return,,,385.0,Snow Shovel,,,,,sco,,
1792862,1545,7/18/2020 11:50 AM,,,,,,,,Check Out,,,7608.0,Label Maker,,,,,sco,,
1792862,1545,7/18/2020 11:50 AM,,,,,,,,Check Out,,,6489.0,Brad Nailer,,,,,sco,,
1792876,2666,7/18/2020 11:53 AM,,,,,,,,Loan Return,,,4620.0,Chain Tool,,,,,sco,,
1792876,2666,7/18/2020 11:53 AM,,,,,,,,Loan Return,,,4616.0,Bottom Bracket Tool,,,,,sco,,
1792880,2180,7/18/2020 11:53 AM,,,,,,,,Loan Return,,,6500.0,"Sander, Belt",,,,,Chl,,
1792880,2180,7/18/2020 11:53 AM,,,,,,,,Check Out (Renewal),,,6500.0,"Sander, Belt",,,,,Chl,self-renewal,Renewal
1792881,2180,7/18/2020 11:54 AM,,,,,,,,Loan Return,,,426.0,"Plane, Hand",,,,,Chl,,
1792881,2180,7/18/2020 11:54 AM,,,,,,,,Check Out (Renewal),,,426.0,"Plane, Hand",,,,,Chl,self-renewal,Renewal
1792907,1501,7/18/2020 12:00 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,regular,,,,sco,,
1792907,1501,7/18/2020 12:00 PM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
1792908,1501,7/18/2020 12:00 PM,,,,,,,,Check Out,,,7571.0,Pressure Washer,,,,,sco,,
1792908,1501,7/18/2020 12:00 PM,,,,,,,,Check Out,,,7492.0,Garden Hose,,,,,sco,,
1792910,2666,7/18/2020 12:02 PM,,,,,,,,Check Out,,,522.0,Chain Wheel,,,,,sco,,
1792910,2666,7/18/2020 12:02 PM,,,,,,,,Check Out,,,300.0,Bottom Bracket,,,,,sco,,
1792923,2890,7/18/2020 12:06 PM,,,,,,,,Loan Return,,,7377.0,Jigsaw,,,,,sco,,
1792923,2890,7/18/2020 12:06 PM,,,,,,,,Loan Return,,,4556.0,"Drill, Corded",,,,,sco,,
1792923,2890,7/18/2020 12:06 PM,,,,,,,,Loan Return,,,5013.0,"Power Sander, Palm Grip",,,,,sco,,
1792923,2890,7/18/2020 12:06 PM,,,,,,,,Loan Return,,,674.0,Chalkline,,,,,sco,,
1792947,2890,7/18/2020 12:15 PM,,,,,,,,Check Out,,,7397.0,Dremel Tool,,,,,sco,,
1792947,2890,7/18/2020 12:15 PM,,,,,,,,Check Out,,,7642.0,Dremel General Kit,,,,,sco,,
1793215,2899,7/18/2020 4:24 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jma,,
1793234,2866,7/18/2020 5:58 PM,,,,,,,,Loan Return,,,3957.0,Soldering Gun,,,,,aha,,
1793234,2866,7/18/2020 5:58 PM,,,,,,,,Check Out (Renewal),,,3957.0,Soldering Gun,,,,,aha,self-renewal,Renewal
1793235,2866,7/18/2020 5:58 PM,,,,,,,,Loan Return,,,7688.0,"Pliers, Needle Nose",,,,,aha,,
1793235,2866,7/18/2020 5:58 PM,,,,,,,,Check Out (Renewal),,,7688.0,"Pliers, Needle Nose",,,,,aha,self-renewal,Renewal
1793236,2866,7/18/2020 5:58 PM,,,,,,,,Loan Return,,,5323.0,"Wire Cutter, 5in",,,,,aha,,
1793236,2866,7/18/2020 5:58 PM,,,,,,,,Check Out (Renewal),,,5323.0,"Wire Cutter, 5in",,,,,aha,self-renewal,Renewal
1793237,2866,7/18/2020 5:58 PM,,,,,,,,Loan Return,,,5674.0,"Wire Stripper, Copper Only",,,,,aha,,
1793237,2866,7/18/2020 5:58 PM,,,,,,,,Check Out (Renewal),,,5674.0,"Wire Stripper, Copper Only",,,,,aha,self-renewal,Renewal
1793238,2866,7/18/2020 5:58 PM,,,,,,,,Loan Return,,,7102.0,Shears,,,,,aha,,
1793238,2866,7/18/2020 5:58 PM,,,,,,,,Check Out (Renewal),,,7102.0,Shears,,,,,aha,self-renewal,Renewal
1793459,2900,7/19/2020 10:25 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,dln,,
1795825,2901,7/21/2020 8:52 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,tom,,
1797458,2902,7/23/2020 3:17 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,rav,,
1797620,2903,7/23/2020 6:31 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Mic,,
1798145,2904,7/24/2020 11:08 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,gle,,
1798310,2891,7/24/2020 2:21 PM,,,,,,,,Loan Return,,,6702.0,Caulk Gun,,,,,cle,,
1798310,2891,7/24/2020 2:21 PM,,,,,,,,Check Out (Renewal),,,6702.0,Caulk Gun,,,,,cle,self-renewal,Renewal
1798311,2891,7/24/2020 2:21 PM,,,,,,,,Loan Return,,,3958.0,"Drill, Corded, 1/4in",,,,,cle,,
1798311,2891,7/24/2020 2:21 PM,,,,,,,,Check Out (Renewal),,,3958.0,"Drill, Corded, 1/4in",,,,,cle,self-renewal,Renewal
1798313,2891,7/24/2020 2:21 PM,,,,,,,,Loan Return,,,6995.0,"Shop Vac, Wet/Dry, 1 Gal",,,,,cle,,
1798313,2891,7/24/2020 2:21 PM,,,,,,,,Check Out (Renewal),,,6995.0,"Shop Vac, Wet/Dry, 1 Gal",,,,,cle,self-renewal,Renewal
1798410,1046,7/24/2020 4:10 PM,,,,,,,,Loan Return,,,5631.0,Lawn Mower,,,,,dfi,,
1798410,1046,7/24/2020 4:10 PM,,,,,,,,Check Out (Renewal),,,5631.0,Lawn Mower,,,,,dfi,self-renewal,Renewal
1798510,2905,7/24/2020 5:24 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Cnn,,
1798574,2906,7/24/2020 6:04 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kph,,
1798730,2295,7/24/2020 11:58 PM,,,,,,,,Loan Return,,,7534.0,Staple Gun,,,,,lis,,
1798730,2295,7/24/2020 11:58 PM,,,,,,,,Check Out (Renewal),,,7534.0,Staple Gun,,,,,lis,self-renewal,Renewal
1798731,2295,7/24/2020 11:59 PM,,,,,,,,Loan Return,,,6461.0,Power Sander With Vacuum Bag,,,,,lis,,
1798731,2295,7/24/2020 11:59 PM,,,,,,,,Check Out (Renewal),,,6461.0,Power Sander With Vacuum Bag,,,,,lis,self-renewal,Renewal
1798732,2295,7/24/2020 11:59 PM,,,,,,,,Loan Return,,,7516.0,"Clamp, Bar",,,,,lis,,
1798732,2295,7/24/2020 11:59 PM,,,,,,,,Check Out (Renewal),,,7516.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1798733,2295,7/24/2020 11:59 PM,,,,,,,,Loan Return,,,5259.0,"Clamp, Bar",,,,,lis,,
1798733,2295,7/24/2020 11:59 PM,,,,,,,,Check Out (Renewal),,,5259.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1798734,2295,7/24/2020 11:59 PM,,,,,,,,Loan Return,,,7071.0,"Brush, Bristle",,,,,lis,,
1798734,2295,7/24/2020 11:59 PM,,,,,,,,Check Out (Renewal),,,7071.0,"Brush, Bristle",,,,,lis,self-renewal,Renewal
1798735,2295,7/24/2020 11:59 PM,,,,,,,,Loan Return,,,6644.0,Jigsaw,,,,,lis,,
1798735,2295,7/24/2020 11:59 PM,,,,,,,,Check Out (Renewal),,,6644.0,Jigsaw,,,,,lis,self-renewal,Renewal
1798736,2295,7/24/2020 11:59 PM,,,,,,,,Loan Return,,,6498.0,"Router, Table-Mounted",,,,,lis,,
1798736,2295,7/24/2020 11:59 PM,,,,,,,,Check Out (Renewal),,,6498.0,"Router, Table-Mounted",,,,,lis,self-renewal,Renewal
1798737,2295,7/25/2020 12:00 AM,,,,,,,,Loan Return,,,4813.0,Goggles,,,,,lis,,
1798737,2295,7/25/2020 12:00 AM,,,,,,,,Check Out (Renewal),,,4813.0,Goggles,,,,,lis,self-renewal,Renewal
1798738,2295,7/25/2020 12:00 AM,,,,,,,,Loan Return,,,5021.0,Square Level,,,,,lis,,
1798738,2295,7/25/2020 12:00 AM,,,,,,,,Check Out (Renewal),,,5021.0,Square Level,,,,,lis,self-renewal,Renewal
1798739,2295,7/25/2020 12:00 AM,,,,,,,,Loan Return,,,7513.0,"Clamp, Bar",,,,,lis,,
1798739,2295,7/25/2020 12:00 AM,,,,,,,,Check Out (Renewal),,,7513.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1798740,2295,7/25/2020 12:00 AM,,,,,,,,Loan Return,,,6172.0,"Clamp, Bar",,,,,lis,,
1798740,2295,7/25/2020 12:00 AM,,,,,,,,Check Out (Renewal),,,6172.0,"Clamp, Bar",,,,,lis,self-renewal,Renewal
1799000,2907,7/25/2020 7:36 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,vch,,
1799166,2908,7/25/2020 8:58 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ean,,
1799201,2909,7/25/2020 9:11 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,joh,,
1799205,1894,7/25/2020 9:12 AM,,,,,,,,Check Out,,,637.0,Sewing Machine,,,,,sco,,
1799268,800,7/25/2020 9:35 AM,,,,,,,,Membership Change,,,,,regular,,,,bri,,
1799276,800,7/25/2020 9:36 AM,,,,,,,,Check Out,,,684.0,Electronics Repair Kit,,,,,bri,,
1799281,747,7/25/2020 9:38 AM,,,,,,,,Loan Return,,,5321.0,Allen Wrench Set,,,,,sco,,
1799313,747,7/25/2020 9:45 AM,,,,,,,,Check Out,,,4556.0,"Drill, Corded",,,,,sco,,
1799333,2883,7/25/2020 9:51 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,bri,,
1799333,2883,7/25/2020 9:51 AM,External Credit/Debit,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1799335,2910,7/25/2020 9:51 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,luc,,
1799353,2910,7/25/2020 9:56 AM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,regular,,,,sco,,
1799353,2910,7/25/2020 9:56 AM,Cash,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
1799355,2910,7/25/2020 9:57 AM,,,,,,,,Check Out,,,7530.0,Reciprocating Saw,,,,,sco,,
1799361,1426,7/25/2020 9:58 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,bri,,
1799361,1426,7/25/2020 9:58 AM,Cash,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1799374,2883,7/25/2020 10:00 AM,,,,,,,,Check Out,,,4807.0,Pressure Washer,,,,,sco,,
1799381,39,7/25/2020 10:02 AM,,,,,,,3.40,Loan Return,,,5759.0,Pocket Hole Jig,,,,,sco,,
1799381,39,7/25/2020 10:02 AM,On Account,,,(3.40),,,3.40,,,,,,,,,,,,
1799381,39,7/25/2020 10:02 AM,Cash,3.40,,,,,3.40,,,,,,,,,,,,
1799385,2638,7/25/2020 10:04 AM,,,,,,,,Check Out,,,5068.0,"Drill Press, Manual",,,,,bri,,
1799385,2638,7/25/2020 10:04 AM,,,,,,,,Check Out,,,7308.0,Drill Bit Set,,,,,bri,,
1799397,1426,7/25/2020 10:07 AM,,,,,,,,Check Out,,,7679.0,Drill Press,,,,,bri,,
1799397,1426,7/25/2020 10:07 AM,,,,,,,,Check Out,,,5007.0,Tap And Die (40 Pc),,,,,bri,,
1799401,441,7/25/2020 10:08 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,bri,,
1799401,441,7/25/2020 10:08 AM,Cash,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1799416,2902,7/25/2020 10:13 AM,,,,,,,,Membership Change,,,,,regular,,,,bri,,
1799417,2891,7/25/2020 10:13 AM,,,,,,,,Check Out,,,5013.0,"Power Sander, Palm Grip",,,,,sco,,
1799418,2902,7/25/2020 10:14 AM,,,,,,,,Check Out,,,7020.0,Jigsaw,,,,,bri,,
1799441,932,7/25/2020 10:21 AM,,,,,,,,Check Out,,,4468.0,"Wrench, Lock Nut",,,,,bri,,
1799450,2722,7/25/2020 10:24 AM,,,,,5.6,2.80,2.80,Late Fee,0.7,0.7,6466.0,"Clamp, Bar",,,,,sco,,
1799450,2722,7/25/2020 10:24 AM,,,,,5.6,2.80,2.80,Late Fee,0.7,0.7,4849.0,"Clamp, Bar",,,,,sco,,
1799450,2722,7/25/2020 10:24 AM,,,,,5.6,2.80,2.80,Late Fee,0.7,0.7,4852.0,"Clamp, Bar",,,,,sco,,
1799450,2722,7/25/2020 10:24 AM,,,,,5.6,2.80,2.80,Late Fee,0.7,0.7,5210.0,"Clamp, Bar",,,,,sco,,
1799450,2722,7/25/2020 10:24 AM,,,,,5.6,2.80,2.80,Other,,2.8,,,,,,,sco,,
1799450,2722,7/25/2020 10:24 AM,Discount,,2.80,,5.6,2.80,2.80,,,,,,,,,,,,
1799450,2722,7/25/2020 10:24 AM,External Credit/Debit,2.80,,,5.6,2.80,2.80,,,,,,,,,,,,
1799487,2112,7/25/2020 10:34 AM,,,,,18.2,18.20,20.00,Loan Return,,,259.0,"Drill, Cordless",,,,,sco,,
1799487,2112,7/25/2020 10:34 AM,,,,,18.2,18.20,20.00,Loan Return,,,4331.0,"Drill, Corded, 3/8in",,,,,sco,,
1799487,2112,7/25/2020 10:34 AM,,,,,18.2,18.20,20.00,Other,,18.2,,,,,,,sco,,
1799487,2112,7/25/2020 10:34 AM,On Account,,,(1.80),18.2,18.20,20.00,,,,,,,,,,,,
1799487,2112,7/25/2020 10:34 AM,Cash,20.00,,,18.2,18.20,20.00,,,,,,,,,,,,
1799517,2908,7/25/2020 10:43 AM,,,,,,,,Membership Change,,,,,regular,,,,sco,,
1799567,2892,7/25/2020 10:54 AM,,,,,5.0,,5.00,Loan Return,,,6817.0,"Saw, Hack",,,,,sco,,
1799567,2892,7/25/2020 10:54 AM,,,,,5.0,,5.00,Other,,5.0,,,,,,,sco,,
1799567,2892,7/25/2020 10:54 AM,On Account,,,(5.00),5.0,,5.00,,,,,,,,,,,,
1799567,2892,7/25/2020 10:54 AM,Discount,,5.00,,5.0,,5.00,,,,,,,,,,,,
1799567,2892,7/25/2020 10:54 AM,Cash,5.00,,,5.0,,5.00,,,,,,,,,,,,
1799573,2493,7/25/2020 10:55 AM,,,,,,,,Loan Return,,,7186.0,"Multitool, Oscillating",,,,,tre,,
1799573,2493,7/25/2020 10:55 AM,,,,,,,,Check Out (Renewal),,,7186.0,"Multitool, Oscillating",,,,,tre,self-renewal,Renewal
1799574,2493,7/25/2020 10:55 AM,,,,,,,,Loan Return,,,7479.0,Stud Finder,,,,,tre,,
1799574,2493,7/25/2020 10:55 AM,,,,,,,,Check Out (Renewal),,,7479.0,Stud Finder,,,,,tre,self-renewal,Renewal
1799575,2493,7/25/2020 10:55 AM,,,,,,,,Loan Return,,,5864.0,Drill Bit Set,,,,,tre,,
1799575,2493,7/25/2020 10:55 AM,,,,,,,,Check Out (Renewal),,,5864.0,Drill Bit Set,,,,,tre,self-renewal,Renewal
1799595,2895,7/25/2020 11:02 AM,,,,,,(50.00),,Loan Return,,,6033.0,"Clamp, Bar",,,,,sco,,
1799595,2895,7/25/2020 11:02 AM,,,,,,(50.00),,Loan Return,,,6506.0,Circular Saw,,,,,sco,,
1799595,2895,7/25/2020 11:02 AM,,,,,,(50.00),,Loan Return,,,6942.0,"Clamp, Bar",,,,,sco,,
1799595,2895,7/25/2020 11:02 AM,On Account,,,(50.00),,(50.00),,,,,,,,,,,,,
1799595,2895,7/25/2020 11:02 AM,Discount,,50.00,,,(50.00),,,,,,,,,,,,Wamted to give membership donation...will wait...,
1799615,2909,7/25/2020 11:07 AM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,regular,,,,bri,,
1799615,2909,7/25/2020 11:07 AM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
1799619,2577,7/25/2020 11:08 AM,,,,,2.0,2.00,2.00,Late Fee,0.7,0.7,5122.0,Tripod,,,,,sco,,
1799619,2577,7/25/2020 11:08 AM,,,,,2.0,2.00,2.00,Late Fee,0.7,0.7,7700.0,Serger,,,,,sco,,
1799619,2577,7/25/2020 11:08 AM,,,,,2.0,2.00,2.00,Other,,0.6,,,,,,,sco,,
1799619,2577,7/25/2020 11:08 AM,Cash,2.00,,,2.0,2.00,2.00,,,,,,,,,,,,
1799622,2911,7/25/2020 11:09 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,pta,,
1799625,1746,7/25/2020 11:10 AM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,regular,,,,sco,,
1799625,1746,7/25/2020 11:10 AM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
1799628,1746,7/25/2020 11:11 AM,,,,,,,,Check Out,,,4324.0,"Drill, Cordless",,,,,sco,,
