Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
385630,406,11/26/2016 11:21 AM,,,,,,,,Loan Return,,,4250.0,"Screwdriver, Phillips",,,,,Gin,,
385630,406,11/26/2016 11:21 AM,,,,,,,,Loan Return,,,216.0,"Hammer, Claw",,,,,Gin,,
385652,195,11/26/2016 11:38 AM,,,,,1.7,1.0,1.0,Late Fee,1.7,1.7,3738.0,Jigsaw,,,,,Gin,,
385652,195,11/26/2016 11:38 AM,Cash,1.00,,,1.7,1.0,1.0,,,,,,,,,,,,
385652,195,11/26/2016 11:38 AM,Discount,,0.7,,1.7,1.0,1.0,,,,,,,,,,,,
385656,98,11/26/2016 11:40 AM,,,,,10.0,10.0,10.0,Membership Fee,,10.0,,,regular,,,,Gin,,
385656,98,11/26/2016 11:40 AM,Cash,10.00,,,10.0,10.0,10.0,,,,,,,,,,,,
385658,98,11/26/2016 11:41 AM,,,,,,,,Check Out,,,1.0,Dehydrator,,,,,Gin,,
385669,195,11/26/2016 11:48 AM,,,,,,,,Check Out,,,5077.0,Bit Set,,,,,Gin,,
385669,195,11/26/2016 11:48 AM,,,,,,,,Check Out,,,4686.0,Dremel Set,,,,,Gin,,
385674,359,11/26/2016 11:53 AM,,,,,,,,Loan Return,,,5041.0,"Clamp, Quick Grip",,,,,Gin,,
385674,359,11/26/2016 11:53 AM,,,,,,,,Loan Return,,,4774.0,"Clamp, Bar",,,,,Gin,,
385674,359,11/26/2016 11:53 AM,,,,,,,,Loan Return,,,278.0,Bar Clamp,,,,,Gin,,
385674,359,11/26/2016 11:53 AM,,,,,,,,Loan Return,,,4829.0,"Clamp, Bar",,,,,Gin,,
385815,415,11/26/2016 2:36 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kja,,
385953,416,11/27/2016 10:40 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,the,,
386188,416,11/27/2016 4:40 PM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,Gin,,
386188,416,11/27/2016 4:40 PM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
386189,416,11/27/2016 4:40 PM,,,,,,,,Check Out,,,5027.0,Ladder,,,,,Gin,,
386195,417,11/27/2016 4:55 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,der,,
386198,417,11/27/2016 4:59 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
386198,417,11/27/2016 4:59 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
386215,418,11/27/2016 6:19 PM,,,,,2.0,2.0,2.0,Membership Fee,,2.0,,,regular,,,,Gin,,
386215,418,11/27/2016 6:19 PM,Cash,2.00,,,2.0,2.0,2.0,,,,,,,,,,,,
386220,419,11/27/2016 6:44 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
386220,419,11/27/2016 6:44 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
386223,408,11/27/2016 7:12 PM,,,,,,,,Loan Return,,,3762.0,"Wrench, Pipe",,,,,for,,
386223,408,11/27/2016 7:12 PM,,,,,,,,Check Out (Renewal),,,3762.0,"Wrench, Pipe",,,,,for,self-renewal,Renewal
386224,408,11/27/2016 7:13 PM,,,,,,,,Loan Return,,,3979.0,"Wrench, Adjustable",,,,,for,,
386224,408,11/27/2016 7:13 PM,,,,,,,,Check Out (Renewal),,,3979.0,"Wrench, Adjustable",,,,,for,self-renewal,Renewal
386620,300,11/28/2016 12:20 PM,,,,,2.9,2.9,,Late Fee,2.9,2.9,4980.0,"Brush, Wire",,,,,Gin,lost,
386620,300,11/28/2016 12:20 PM,On Account,,,2.90,2.9,2.9,,,,,,,,,,,,,
387148,420,11/29/2016 9:25 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cla,,
387179,421,11/29/2016 10:22 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mne,,
387233,422,11/29/2016 11:48 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ash,,
387511,128,11/29/2016 9:32 PM,,,,,7.4,,,Late Fee,3.7,3.7,4888.0,Putty Knife,,,,,tus,,
387511,128,11/29/2016 9:32 PM,,,,,7.4,,,Late Fee,3.7,3.7,663.0,"Saw, Miter",,,,,tus,,
387511,128,11/29/2016 9:32 PM,,,,,7.4,,,Check Out,,,312.0,Clamp,,,,,tus,,
387511,128,11/29/2016 9:32 PM,,,,,7.4,,,Check Out,,,1603.0,Hack Saw Guide,,,,,tus,,
387511,128,11/29/2016 9:32 PM,,,,,7.4,,,Check Out (Renewal),,,663.0,"Saw, Miter",,,,,tus,,Renewal
387511,128,11/29/2016 9:32 PM,,,,,7.4,,,Check Out (Renewal),,,4888.0,Putty Knife,,,,,tus,,Renewal
387511,128,11/29/2016 9:32 PM,Discount,,7.4,,7.4,,,,,,,,,,,,,Will be donating larger amount soon :-),
388025,423,11/30/2016 6:05 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Msm,,
388051,423,11/30/2016 6:48 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
388051,423,11/30/2016 6:48 PM,,,,,,,,Check Out,,,5182.0,"Screwdriver, Phillips",,,,,Bil,,
388052,373,11/30/2016 6:49 PM,,,,,8.4,8.4,,Late Fee,2.1,2.1,273.0,Battery Charger,,,,,Bil,,
388052,373,11/30/2016 6:49 PM,,,,,8.4,8.4,,Late Fee,2.1,2.1,5043.0,Stud Finder,,,,,Bil,,
388052,373,11/30/2016 6:49 PM,,,,,8.4,8.4,,Late Fee,2.1,2.1,4714.0,18V Ryobi Battery BATT_A,,,,,Bil,,
388052,373,11/30/2016 6:49 PM,,,,,8.4,8.4,,Late Fee,2.1,2.1,4826.0,"Drill, Cordless",,,,,Bil,,
388052,373,11/30/2016 6:49 PM,On Account,,,8.40,8.4,8.4,,,,,,,,,,,,,
388070,387,11/30/2016 7:22 PM,,,,,1.8,,,Late Fee,1.8,1.8,4941.0,Extension Cord,,,,,Bil,,
388070,387,11/30/2016 7:22 PM,Discount,,1.8,,1.8,,,,,,,,,,,,,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,260.0,Plastic Bucket,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,202.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4936.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4991.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,315.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4941.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4942.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,316.0,Extension Cord,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4139.0,"Hammer, Claw",,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,3836.0,C-clamp,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4521.0,"Hammer, Claw",,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,314.0,Work Light,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,4645.0,Hammer,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,5098.0,Cooper/Regent Pqs45 Portable Deluxe Work Light 500-Watt,,,,,Bil,,
388071,52,11/30/2016 7:25 PM,,,,,,,,Check Out,,,274.0,"Ladder, Orchard",,,,,Bil,,
388076,424,11/30/2016 8:01 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,wes,,
388077,387,11/30/2016 8:04 PM,,,,,1.8,,,Late Fee,1.8,1.8,5127.0,"Drill, Corded",,,,,Bil,,
388077,387,11/30/2016 8:04 PM,Discount,,1.8,,1.8,,,,,,,,,,,,,already turned in,
388078,424,11/30/2016 8:05 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
388078,424,11/30/2016 8:05 PM,,,,,,,,Check Out,,,5127.0,"Drill, Corded",,,,,Bil,,
388079,424,11/30/2016 8:05 PM,,,,,,,,Loan Return,,,5127.0,"Drill, Corded",,,,,Bil,,
388079,424,11/30/2016 8:05 PM,,,,,,,,Check Out,,,5069.0,Drill Bit Set,,,,,Bil,,
388079,424,11/30/2016 8:05 PM,,,,,,,,Check Out (Renewal),,,5127.0,"Drill, Corded",,,,,Bil,,Renewal
388657,425,12/1/2016 5:14 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,dan,,
389602,414,12/3/2016 9:55 AM,,,,,,,,Loan Return,,,4338.0,Pruning Shears,,,,,Gin,,
389752,405,12/3/2016 11:07 AM,,,,,,,,Loan Return,,,5062.0,Food Mill,,,,,Gin,,
389801,194,12/3/2016 11:32 AM,,,,,,,,Loan Return,,,4751.0,"Saw, Miter",,,,,Gin,,
389801,194,12/3/2016 11:32 AM,,,,,,,,Loan Return,,,3861.0,"Clamp, Corner",,,,,Gin,,
389801,194,12/3/2016 11:32 AM,,,,,,,,Loan Return,,,3852.0,"Clamp, Corner",,,,,Gin,,
389801,194,12/3/2016 11:32 AM,,,,,,,,Check Out (Renewal),,,4751.0,"Saw, Miter",,,,,Gin,,Renewal
389801,194,12/3/2016 11:32 AM,,,,,,,,Check Out (Renewal),,,3861.0,"Clamp, Corner",,,,,Gin,,Renewal
389801,194,12/3/2016 11:32 AM,,,,,,,,Check Out (Renewal),,,3852.0,"Clamp, Corner",,,,,Gin,,Renewal
389804,98,12/3/2016 11:36 AM,,,,,,,,Loan Return,,,1.0,Dehydrator,,,,,Gin,,
389806,240,12/3/2016 11:37 AM,,,,,,,,Check Out,,,3754.0,Skilsaw,,,,,Gin,,
389824,426,12/3/2016 11:44 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,rik,,
389829,94,12/3/2016 11:48 AM,,,,,5.2,5.2,5.2,Late Fee,5.2,5.2,658.0,Allen Wrench Set,,,,,Gin,,
389829,94,12/3/2016 11:48 AM,Cash,5.20,,,5.2,5.2,5.2,,,,,,,,,,,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4719.0,Tape Measure,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,3976.0,"Screwdriver, Phillips",,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,216.0,"Hammer, Claw",,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4427.0,18V Battery BATT_A,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4826.0,"Drill, Cordless",,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4683.0,18V Ryobi Battery BATT_A,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4125.0,Box Cutter,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4653.0,Tape Knife,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,387.0,"Saw, Key Hole",,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,5070.0,Drill Bit Set,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4946.0,T-square,,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,408.0,"Saw, Hand, Large",,,,,Gin,,
389865,94,12/3/2016 12:09 PM,,,,,,,,Check Out,,,4925.0,Metal Handsaw,,,,,Gin,,
390416,175,12/4/2016 1:36 PM,,,,,0.1,,,Late Fee,0.1,0.1,306.0,Router,,,,,Gin,,
390416,175,12/4/2016 1:36 PM,Discount,,0.1,,0.1,,,,,,,,,,,,,,
390535,408,12/4/2016 4:15 PM,,,,,,,,Loan Return,,,3762.0,"Wrench, Pipe",,,,,Gin,,
390535,408,12/4/2016 4:15 PM,,,,,,,,Loan Return,,,3979.0,"Wrench, Adjustable",,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,260.0,Plastic Bucket,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,202.0,Extension Cord,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4936.0,Extension Cord,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4139.0,"Hammer, Claw",,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4521.0,"Hammer, Claw",,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,314.0,Work Light,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4645.0,Hammer,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,5098.0,Cooper/Regent Pqs45 Portable Deluxe Work Light 500-Watt,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,274.0,"Ladder, Orchard",,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4991.0,Extension Cord,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,315.0,Extension Cord,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4941.0,Extension Cord,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,4942.0,Extension Cord,,,,,Gin,,
390538,52,12/4/2016 4:19 PM,,,,,,,,Loan Return,,,316.0,Extension Cord,,,,,Gin,,
390541,128,12/4/2016 4:22 PM,,,,,,,,Loan Return,,,312.0,Clamp,,,,,tus,,
390541,128,12/4/2016 4:22 PM,,,,,,,,Loan Return,,,1603.0,Hack Saw Guide,,,,,tus,,
390541,128,12/4/2016 4:22 PM,,,,,,,,Loan Return,,,663.0,"Saw, Miter",,,,,tus,,
390541,128,12/4/2016 4:22 PM,,,,,,,,Loan Return,,,4888.0,Putty Knife,,,,,tus,,
390541,128,12/4/2016 4:22 PM,,,,,,,,Check Out (Renewal),,,4888.0,Putty Knife,,,,,tus,,Renewal
390541,128,12/4/2016 4:22 PM,,,,,,,,Check Out (Renewal),,,1603.0,Hack Saw Guide,,,,,tus,,Renewal
390541,128,12/4/2016 4:22 PM,,,,,,,,Check Out (Renewal),,,312.0,Clamp,,,,,tus,,Renewal
390560,424,12/4/2016 5:09 PM,,,,,,,,Loan Return,,,5069.0,Drill Bit Set,,,,,Gin,,
390560,424,12/4/2016 5:09 PM,,,,,,,,Loan Return,,,5127.0,"Drill, Corded",,,,,Gin,,
390563,269,12/4/2016 5:20 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
390565,269,12/4/2016 5:20 PM,,,,,,,,Check Out,,,392.0,"Sander, Belt",,,,,Gin,,
390588,419,12/4/2016 6:19 PM,,,,,,,,Check Out,,,5136.0,Bike Stand,,,,,Gin,,
390590,426,12/4/2016 6:36 PM,,,,,6.0,6.0,6.0,Membership Fee,,6.0,,,regular,,,,Gin,,
390590,426,12/4/2016 6:36 PM,Cash,6.00,,,6.0,6.0,6.0,,,,,,,,,,,,
390592,426,12/4/2016 6:40 PM,,,,,,,,Check Out,,,345.0,Staple Gun,,,,,Gin,,
390593,416,12/4/2016 6:41 PM,,,,,,,,Loan Return,,,5027.0,Ladder,,,,,Gin,,
390754,52,12/5/2016 10:34 AM,,,,,,,,Loan Return,,,3836.0,C-clamp,,,,,Gin,,
391825,427,12/7/2016 1:56 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,pmb,,
392034,428,12/7/2016 6:14 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,zis,,
392037,429,12/7/2016 6:25 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mrs,,
392052,430,12/7/2016 6:43 PM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,tus,,
392052,430,12/7/2016 6:43 PM,Cash,20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
392053,430,12/7/2016 6:43 PM,,,,,,,,Check Out,,,277.0,"Saw, Reciprocating, Cordless",,,,,tus,,
392060,23,12/7/2016 6:56 PM,,,,,,,,Check Out,,,4441.0,Glue Gun,,,,,tus,,
392068,423,12/7/2016 7:28 PM,,,,,,,,Loan Return,,,5182.0,"Screwdriver, Phillips",,,,,tus,,
392069,431,12/7/2016 7:30 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
392069,431,12/7/2016 7:30 PM,Cash,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
392072,432,12/7/2016 7:34 PM,,,,,80.0,80.0,80.0,Membership Fee,,80.0,,,regular,,,,tus,,
392072,432,12/7/2016 7:34 PM,PayPal (external),80.00,,,80.0,80.0,80.0,,,,,,,,,,,,
392075,402,12/7/2016 8:08 PM,,,,,5.1,5.0,5.0,Late Fee,1.7,1.7,4795.0,"Crow Bar, Pointed End",,,,,tus,,
392075,402,12/7/2016 8:08 PM,,,,,5.1,5.0,5.0,Late Fee,1.7,1.7,5131.0,Conduit Bender,,,,,tus,,
392075,402,12/7/2016 8:08 PM,,,,,5.1,5.0,5.0,Late Fee,1.7,1.7,5085.0,Tubing Cutter,,,,,tus,,
392075,402,12/7/2016 8:08 PM,Cash,5.00,,,5.1,5.0,5.0,,,,,,,,,,,,
392075,402,12/7/2016 8:08 PM,Discount,,0.1,,5.1,5.0,5.0,,,,,,,,,,,Thanks!,
392077,432,12/7/2016 8:38 PM,,,,,,,,Check Out,,,825.0,Power Sander,,,,,tus,,
392327,433,12/8/2016 11:03 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,daw,,
392612,434,12/8/2016 5:27 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jet,,
392683,435,12/8/2016 10:17 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,eci,,
393624,422,12/10/2016 11:16 AM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,Gin,,
393624,422,12/10/2016 11:16 AM,Cash,20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
393631,194,12/10/2016 11:21 AM,,,,,,,,Loan Return,,,4751.0,"Saw, Miter",,,,,Gin,,
393631,194,12/10/2016 11:21 AM,,,,,,,,Loan Return,,,3861.0,"Clamp, Corner",,,,,Gin,,
393631,194,12/10/2016 11:21 AM,,,,,,,,Loan Return,,,3852.0,"Clamp, Corner",,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,359.0,"Square, Adjustable",,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,358.0,Crow Bar,,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,3753.0,Power Sander,,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,3738.0,Jigsaw,,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,4630.0,Circular Saw,,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,4825.0,Power Sander With Vacuum Bag,,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,96.0,Level,,,,,Gin,,
393645,154,12/10/2016 11:31 AM,,,,,,,,Check Out,,,663.0,"Saw, Miter",,,,,Gin,,
393649,269,12/10/2016 11:34 AM,,,,,,,,Loan Return,,,392.0,"Sander, Belt",,,,,Gin,,
393653,422,12/10/2016 11:41 AM,,,,,,,,Check Out,,,5027.0,Ladder,,,,,Gin,,
393653,422,12/10/2016 11:41 AM,,,,,,,,Check Out,,,4322.0,Belt Sander,,,,,Gin,,
393665,353,12/10/2016 11:46 AM,,,,,,,,Check Out,,,4465.0,"Saw, Hand",,,,,Gin,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Loan Return,,,4888.0,Putty Knife,,,,,tus,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Loan Return,,,1603.0,Hack Saw Guide,,,,,tus,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Loan Return,,,312.0,Clamp,,,,,tus,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Check Out,,,654.0,"Finish Nailer, Pneumatic",,,,,tus,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Check Out,,,3718.0,Tin Snips,,,,,tus,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Check Out,,,4348.0,Irwin Snips,,,,,tus,,
393914,128,12/10/2016 5:35 PM,,,,,,,,Check Out (Renewal),,,4888.0,Putty Knife,,,,,tus,,Renewal
393917,436,12/10/2016 6:24 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,too,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Loan Return,,,654.0,"Finish Nailer, Pneumatic",,,,,tus,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Loan Return,,,3718.0,Tin Snips,,,,,tus,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Loan Return,,,4348.0,Irwin Snips,,,,,tus,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Loan Return,,,4888.0,Putty Knife,,,,,tus,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Check Out,,,4597.0,"Saw Horse, Folding",,,,,tus,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Check Out,,,4596.0,"Saw Horse, Folding",,,,,tus,,
394292,128,12/11/2016 2:55 PM,,,,,,,,Check Out (Renewal),,,654.0,"Finish Nailer, Pneumatic",,,,,tus,,Renewal
394292,128,12/11/2016 2:55 PM,,,,,,,,Check Out (Renewal),,,4888.0,Putty Knife,,,,,tus,,Renewal
394292,128,12/11/2016 2:55 PM,,,,,,,,Check Out (Renewal),,,4348.0,Irwin Snips,,,,,tus,,Renewal
394292,128,12/11/2016 2:55 PM,,,,,,,,Check Out (Renewal),,,3718.0,Tin Snips,,,,,tus,,Renewal
394338,437,12/11/2016 4:12 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kvi,,
394340,437,12/11/2016 4:16 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
394353,23,12/11/2016 4:41 PM,,,,,,,,Loan Return,,,4441.0,Glue Gun,,,,,Bil,,
394365,286,12/11/2016 5:16 PM,,,,,10.9,,,Late Fee,10.9,10.9,36.0,Power Sander,,,,,Bil,,
394365,286,12/11/2016 5:16 PM,Discount,,10.9,,10.9,,,,,,,,,,,,,Happy Hollidays!,
394371,436,12/11/2016 6:32 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
394372,436,12/11/2016 6:33 PM,,,,,,,,Check Out,,,5202.0,"Saw, Hand",,,,,Bil,,
394372,436,12/11/2016 6:33 PM,,,,,,,,Check Out,,,5204.0,"Clamp, Bar",,,,,Bil,,
394373,419,12/11/2016 6:37 PM,,,,,,,,Loan Return,,,5136.0,Bike Stand,,,,,iso,,
394373,419,12/11/2016 6:37 PM,,,,,,,,Check Out (Renewal),,,5136.0,Bike Stand,,,,,iso,self-renewal,Renewal
394376,314,12/11/2016 6:50 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
394376,314,12/11/2016 6:50 PM,,,,,,,,Check Out,,,3751.0,"Drill, Corded",,,,,Bil,,
394386,426,12/11/2016 11:29 PM,,,,,,,,Loan Return,,,345.0,Staple Gun,,,,,rik,,
394386,426,12/11/2016 11:29 PM,,,,,,,,Check Out (Renewal),,,345.0,Staple Gun,,,,,rik,self-renewal,Renewal
395849,438,12/14/2016 12:41 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jay,,
395919,439,12/14/2016 3:07 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bon,,
396007,440,12/14/2016 6:04 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cas,,
396009,440,12/14/2016 6:07 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
396017,440,12/14/2016 6:17 PM,,,,,,,,Check Out,,,4549.0,"Socket Wrench, Multi Faced",,,,,Bil,,
396017,440,12/14/2016 6:17 PM,,,,,,,,Check Out,,,672.0,"Drill, Corded",,,,,Bil,,
396017,440,12/14/2016 6:17 PM,,,,,,,,Check Out,,,1184.0,Socket Wrench Set,,,,,Bil,,
396017,440,12/14/2016 6:17 PM,,,,,,,,Check Out,,,5205.0,"Socket Set, Metric and SAE",,,,,Bil,,
396026,439,12/14/2016 6:49 PM,,,,,10.0,10.0,10.0,Membership Fee,,10.0,,,regular,,,,Bil,,
396026,439,12/14/2016 6:49 PM,Cash,10.00,,,10.0,10.0,10.0,,,,,,,,,,,,
396028,439,12/14/2016 6:54 PM,,,,,,,,Check Out,,,5206.0,Vacuum Cleaner,,,,,Bil,,
396032,38,12/14/2016 7:02 PM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,Bil,,
396032,38,12/14/2016 7:02 PM,,,,,5.0,5.0,5.0,Check Out,,,5131.0,Conduit Bender,,,,,Bil,,
396032,38,12/14/2016 7:02 PM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
396036,422,12/14/2016 7:06 PM,,,,,,,,Loan Return,,,5027.0,Ladder,,,,,Bil,,
396036,422,12/14/2016 7:06 PM,,,,,,,,Loan Return,,,4322.0,Belt Sander,,,,,Bil,,
396038,441,12/14/2016 7:12 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bri,,
396039,441,12/14/2016 7:18 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
396053,442,12/14/2016 8:23 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,isi,,
396054,442,12/14/2016 8:27 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
396054,442,12/14/2016 8:27 PM,,,,,,,,Check Out,,,5207.0,Power Sander,,,,,Bil,,
396065,154,12/14/2016 9:56 PM,,,,,,,,Loan Return,,,359.0,"Square, Adjustable",,,,,ben,,
396065,154,12/14/2016 9:56 PM,,,,,,,,Check Out (Renewal),,,359.0,"Square, Adjustable",,,,,ben,self-renewal,Renewal
396066,154,12/14/2016 9:56 PM,,,,,,,,Loan Return,,,4630.0,Circular Saw,,,,,ben,,
396066,154,12/14/2016 9:56 PM,,,,,,,,Check Out (Renewal),,,4630.0,Circular Saw,,,,,ben,self-renewal,Renewal
396067,154,12/14/2016 9:56 PM,,,,,,,,Loan Return,,,663.0,"Saw, Miter",,,,,ben,,
396067,154,12/14/2016 9:56 PM,,,,,,,,Check Out (Renewal),,,663.0,"Saw, Miter",,,,,ben,self-renewal,Renewal
396068,154,12/14/2016 9:56 PM,,,,,,,,Loan Return,,,358.0,Crow Bar,,,,,ben,,
