Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,User Note,User Warning,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
1873,False,,38.0,12/31/2018,12/30/2018,regular,12/30/2018,12/31/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1166,True,female,30.0,1/16/2018,5/23/2018,regular,5/23/2018,5/23/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3592,True,,24.0,3/5/2022,3/5/2022,regular,3/5/2022,3/5/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
737,False,,,6/15/2017,,Request_CheckIDAddressPhoneDOB,6/14/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
985,True,,64.0,9/28/2017,11/5/2019,regular,11/5/2019,11/5/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2923,True,,45.0,8/7/2020,8/8/2020,regular,8/8/2020,8/8/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1454,True,,,5/30/2018,5/30/2018,regular,4/10/2021,4/10/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
237,False,,,7/16/2016,7/16/2016,regular,7/16/2016,7/16/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1268,True,,,3/13/2018,3/14/2018,regular,3/14/2018,3/14/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3316,True,,38.0,9/12/2021,9/12/2021,regular,9/12/2021,9/12/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1966,True,other,3.0,3/2/2019,,Request_CheckIDAddressPhoneDOB,3/2/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3090,True,,32.0,3/27/2021,3/27/2021,regular,3/29/2022,3/27/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1923,False,male,26.0,1/28/2019,1/27/2019,regular,1/27/2019,1/27/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
720,False,,,6/7/2017,,Request_CheckIDAddressPhoneDOB,6/6/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
131,False,,,4/30/2016,,Request_CheckIDAddressPhoneDOB,4/30/2016,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3506,False,,26.0,1/17/2022,1/16/2022,regular,1/16/2022,1/16/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3594,True,,37.0,3/7/2022,3/6/2022,regular,3/6/2022,3/6/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
297,False,female,5.0,8/24/2016,8/24/2016,regular,8/24/2016,8/24/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2194,True,,,5/30/2019,5/29/2019,regular,5/29/2019,5/29/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3030,True,,27.0,1/2/2021,,Request_CheckIDAddressPhoneDOB,1/2/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2001,True,,32.0,3/19/2019,3/1/2022,regular,3/1/2022,3/1/2023,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
2033,False,,,3/30/2019,3/30/2019,regular,3/30/2019,3/30/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
539,False,,,3/8/2017,,Request_CheckIDAddressPhoneDOB,3/8/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
592,True,,,4/10/2017,,Request_CheckIDAddressPhoneDOB,4/9/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
973,False,male,,9/23/2017,9/23/2017,regular,9/23/2017,9/23/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1204,False,,35.0,2/7/2018,2/11/2018,regular,2/11/2018,2/11/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1310,True,female,43.0,4/5/2018,,Request_CheckIDAddressPhoneDOB,4/4/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3219,False,,26.0,7/13/2021,,Request_CheckIDAddressPhoneDOB,7/13/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2032,False,,45.0,3/30/2019,4/20/2019,regular,4/20/2019,4/20/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1339,True,,33.0,4/18/2018,,Request_CheckIDAddressPhoneDOB,4/17/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
75,False,female,39.0,11/25/2015,,Request_CheckIDAddressPhoneDOB,11/25/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2007,False,female,28.0,3/21/2019,,Request_CheckIDAddressPhoneDOB,3/20/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2803,False,,29.0,2/29/2020,2/29/2020,regular,2/29/2020,2/28/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
549,True,,,3/18/2017,3/18/2017,regular,6/10/2018,3/18/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1594,False,,,7/26/2018,7/25/2018,regular,7/25/2018,7/25/2019,False,False,Patron was emailed 01/23/2019 regarding overdue items. - Maren,,,,[],,,,,,,,[],,,,,,,,,,,
1475,False,,30.0,6/7/2018,6/6/2018,ExtremelyOverdueItems,3/3/2019,,False,False,Patron was emailed 01/30/2019 regarding overdue items. - Maren,Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren 285	chain whip,,,[],,,,,,,,[],,,,,,,,,,,
395,False,female,28.0,11/11/2016,7/12/2017,regular,7/12/2017,7/12/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
170,False,,,5/29/2016,5/29/2016,regular,5/29/2016,5/29/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
348,False,,,10/13/2016,10/12/2016,regular,10/12/2016,10/12/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3611,False,,40.0,3/20/2022,,Request_CheckIDAddressPhoneDOB,3/20/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2994,False,,35.0,10/17/2020,10/17/2020,regular,10/17/2020,10/17/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3546,False,,27.0,2/5/2022,2/5/2022,regular,2/5/2022,2/5/2023,False,False,,,,,[],,,,,,2.0,Low,['5'],,,,,Y,,,0,0.0,Renter,2.0
2221,True,,34.0,6/11/2019,2/2/2020,regular,7/31/2021,7/31/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
123,True,,40.0,4/30/2016,4/30/2016,regular,4/17/2019,4/17/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3377,False,,55.0,10/17/2021,,Request_CheckIDAddressPhoneDOB,10/17/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3067,True,,1.0,3/6/2021,,Request_CheckIDAddressPhoneDOB,3/6/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3422,True,,33.0,11/15/2021,11/14/2021,regular,11/14/2021,11/14/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2759,False,,68.0,2/10/2020,2/9/2020,regular,2/9/2020,2/9/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
355,False,,31.0,10/16/2016,10/16/2016,regular,10/16/2016,10/16/2017,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,,,
2737,False,,29.0,2/1/2020,2/1/2020,regular,2/1/2020,2/1/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2077,False,other,28.0,4/18/2019,,Request_CheckIDAddressPhoneDOB,4/17/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1247,False,,28.0,3/3/2018,3/3/2018,ExtremelyOverdueItems,3/3/2019,,False,False,"Patron was emailed February 6th, 2019 regarding overdue items. - Maren","Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren

4425	Drill electronic
4714	Ryobi battery	
4427	battery	
5055	Stud Finder	
5643	laser level",,,"['1', '3']",Y,,Y,,,3.0,Moderate,[],,,,,,,,,0.0,Renter,
2478,True,,,9/22/2019,9/22/2019,regular,9/22/2019,9/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
121,True,,,4/30/2016,,Request_CheckIDAddressPhoneDOB,4/30/2016,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
186,False,,,6/12/2016,,Request_CheckIDAddressPhoneDOB,6/12/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
187,True,female,31.0,6/12/2016,,Request_CheckIDAddressPhoneDOB,6/12/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
325,False,,,9/18/2016,9/18/2016,regular,9/18/2016,9/18/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2517,True,,,10/6/2019,,Request_CheckIDAddressPhoneDOB,10/6/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3016,False,,26.0,11/6/2020,,Request_CheckIDAddressPhoneDOB,11/5/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3054,True,,27.0,2/13/2021,10/19/2021,regular,10/19/2021,10/19/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2390,False,,,8/20/2019,8/19/2019,regular,8/19/2019,8/19/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1363,True,male,3.0,4/28/2018,,Request_CheckIDAddressPhoneDOB,4/27/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
498,False,,,2/2/2017,2/1/2017,regular,2/1/2017,2/1/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2448,False,,,9/12/2019,9/11/2019,regular,9/11/2019,9/11/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2225,False,male,36.0,6/12/2019,,Request_CheckIDAddressPhoneDOB,6/12/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3242,True,,35.0,7/23/2021,,Request_CheckIDAddressPhoneDOB,7/22/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2082,False,male,32.0,4/20/2019,4/20/2019,regular,4/9/2020,4/20/2021,False,False,,,,,['1'],Y,,,,,2.0,Low,['4'],,,,Y,,,,,0.0,Renter,
2526,True,,,10/8/2019,10/8/2019,regular,10/8/2019,10/8/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2677,True,,25.0,12/30/2019,12/30/2019,regular,12/30/2019,12/30/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1022,False,male,34.0,10/20/2017,10/28/2017,regular,3/26/2019,10/28/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
559,False,,5.0,3/22/2017,3/22/2017,regular,3/22/2017,3/22/2018,False,False,Patron was emailed 01/30/2019 regarding overdue items. - Maren,Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren  5028	panini grill,,,[],,,,,,,,[],,,,,,,,,,,
768,False,male,34.0,7/1/2017,7/1/2017,regular,7/1/2017,7/1/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1434,True,female,51.0,5/20/2018,5/23/2018,regular,5/23/2018,5/23/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1496,True,,,6/14/2018,6/13/2018,regular,6/13/2018,6/13/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
979,False,,,9/27/2017,,Request_CheckIDAddressPhoneDOB,9/27/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
223,True,,,7/8/2016,7/9/2016,regular,7/9/2016,7/9/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2472,True,female,33.0,9/20/2019,9/28/2019,regular,9/28/2019,9/28/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1224,True,,,2/24/2018,2/24/2018,regular,10/21/2019,2/24/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2785,True,,39.0,2/20/2020,,Request_CheckIDAddressPhoneDOB,2/20/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
46,True,,,7/14/2015,,Request_CheckIDAddressPhoneDOB,7/14/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2139,False,,,5/11/2019,5/11/2019,regular,5/11/2019,5/11/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
65,False,,,10/25/2015,10/25/2015,regular,10/25/2015,10/25/2016,False,False,Admins of the library should be able to change this password. Plus it is written down in the Organizational docs.,,,,[],,,,,,,,[],,,,,,,,,,,
1589,False,,32.0,7/23/2018,7/22/2018,regular,7/22/2018,7/23/2019,False,False,,,,,['4'],,,,Y,,3.0,Moderate,['7'],,,,,,,Y,,2.0,Not Specified,3.0
651,False,female,28.0,5/6/2017,5/6/2017,regular,5/6/2017,5/6/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2727,False,,28.0,1/26/2020,,Request_CheckIDAddressPhoneDOB,1/25/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1356,True,male,46.0,4/26/2018,4/25/2018,regular,4/25/2018,4/25/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1808,False,male,26.0,11/10/2018,11/10/2018,regular,10/26/2019,11/10/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1531,False,,,6/28/2018,,Request_CheckIDAddressPhoneDOB,6/27/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
416,True,,,11/27/2016,11/27/2016,regular,11/27/2016,11/27/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
663,True,male,33.0,5/12/2017,,Request_CheckIDAddressPhoneDOB,5/12/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2365,True,,,8/13/2019,,Request_CheckIDAddressPhoneDOB,8/13/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2957,True,,20.0,9/16/2020,,Request_CheckIDAddressPhoneDOB,9/15/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3251,True,,22.0,7/29/2021,,Request_CheckIDAddressPhoneDOB,7/29/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
934,False,,64.0,9/7/2017,9/6/2017,regular,9/6/2017,9/6/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2111,True,,,5/2/2019,5/1/2019,regular,7/13/2021,6/20/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1632,True,,35.0,8/13/2018,8/12/2018,regular,8/12/2018,8/12/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
943,True,,,9/9/2017,9/9/2017,regular,9/9/2017,9/9/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1331,True,,,4/12/2018,4/12/2018,regular,4/12/2018,4/13/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1993,False,,31.0,3/18/2019,3/17/2019,regular,3/17/2019,3/17/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2824,False,,29.0,3/10/2020,3/9/2020,regular,3/9/2020,3/9/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2917,False,,35.0,7/31/2020,,Request_CheckIDAddressPhoneDOB,7/30/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
161,True,,,5/22/2016,5/28/2016,regular,10/16/2019,5/28/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
742,False,,,6/17/2017,6/17/2017,regular,6/17/2017,6/17/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
42,False,male,,7/14/2015,8/19/2017,regular,12/8/2019,12/8/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
897,True,would rather not say,55.0,8/23/2017,8/23/2017,regular,7/24/2021,7/24/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3159,False,,27.0,5/26/2021,,Request_CheckIDAddressPhoneDOB,5/25/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3160,False,,27.0,5/26/2021,,Request_CheckIDAddressPhoneDOB,5/25/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3308,False,,0.0,9/9/2021,9/8/2021,regular,9/8/2021,9/8/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1043,False,,,10/28/2017,,Request_CheckIDAddressPhoneDOB,10/28/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
599,True,,,4/13/2017,4/12/2017,regular,4/12/2017,4/12/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1344,True,male,31.0,4/21/2018,4/21/2018,regular,4/21/2018,4/21/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3000,True,,26.0,10/24/2020,10/24/2020,regular,10/24/2020,10/24/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3263,False,,27.0,8/10/2021,,Request_CheckIDAddressPhoneDOB,8/9/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3467,True,female,,12/18/2021,12/18/2021,regular,12/18/2021,12/18/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3096,True,,33.0,3/30/2021,3/30/2021,regular,3/30/2021,3/30/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3374,True,,34.0,10/16/2021,10/16/2021,regular,10/16/2021,10/16/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
79,True,,,12/14/2015,,Request_CheckIDAddressPhoneDOB,12/13/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1147,True,,,1/10/2018,1/10/2018,regular,1/10/2018,1/10/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2703,True,,28.0,1/13/2020,,Request_CheckIDAddressPhoneDOB,1/12/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
28,False,female,47.0,7/12/2015,,Request_CheckIDAddressPhoneDOB,7/11/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
698,False,female,42.0,5/27/2017,5/27/2017,regular,5/27/2017,5/27/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['3'],,,Y,,,,,,0.0,Renter,1.0
2798,True,,1.0,2/24/2020,7/25/2020,regular,7/25/2020,7/25/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2232,False,male,33.0,6/15/2019,6/15/2019,regular,6/15/2019,6/15/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2649,False,,28.0,12/9/2019,12/8/2019,regular,12/8/2019,12/8/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
541,True,,,3/11/2017,3/11/2017,regular,3/11/2017,3/11/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
560,True,,,3/22/2017,3/22/2017,regular,3/22/2017,3/22/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
933,False,,,9/7/2017,9/6/2017,regular,9/6/2017,9/6/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1742,False,,,9/27/2018,,Request_CheckIDAddressPhoneDOB,9/26/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2732,False,,33.0,1/28/2020,1/28/2020,regular,1/28/2020,1/28/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3187,True,,30.0,6/11/2021,6/15/2021,regular,6/15/2021,6/15/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3313,True,,24.0,9/11/2021,9/11/2021,regular,9/11/2021,9/11/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3335,True,,22.0,9/23/2021,9/22/2021,regular,9/22/2021,9/22/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3476,False,,49.0,12/28/2021,,Request_CheckIDAddressPhoneDOB,12/28/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3617,True,,33.0,3/23/2022,,Request_CheckIDAddressPhoneDOB,3/22/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3109,False,male,36.0,4/10/2021,4/10/2021,regular,4/10/2021,4/10/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
390,True,,32.0,11/5/2016,4/18/2018,regular,4/18/2018,4/18/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1312,False,,,4/6/2018,,Request_CheckIDAddressPhoneDOB,4/6/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3275,False,,39.0,8/18/2021,9/1/2021,regular,9/1/2021,9/1/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
409,False,,,11/21/2016,,Request_CheckIDAddressPhoneDOB,11/21/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3469,True,,26.0,12/20/2021,12/19/2021,regular,12/19/2021,12/19/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1162,False,female,23.0,1/15/2018,,Request_CheckIDAddressPhoneDOB,1/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1311,False,male,39.0,4/5/2018,4/4/2018,regular,4/4/2018,4/4/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1551,False,male,24.0,7/8/2018,7/8/2018,regular,3/16/2020,3/16/2021,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['5'],,,,,Y,,,,0.0,Renter,2.0
691,False,,32.0,5/24/2017,,Request_CheckIDAddressPhoneDOB,5/23/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2059,True,,,4/8/2019,,Request_CheckIDAddressPhoneDOB,4/8/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1441,False,female,29.0,5/23/2018,5/23/2018,ExtremelyOverdueItems,3/3/2019,,False,False,"Patron was emailed February 6th, 2019 regarding overdue items. - Maren","Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren

6674	Power Drill",,,[],,,,,,,,[],,,,,,,,,,,
1470,True,male,62.0,6/4/2018,6/6/2018,regular,6/6/2018,6/6/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
14,False,female,45.0,1/8/2014,,Request_CheckIDAddressPhoneDOB,1/8/2014,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3274,True,,26.0,8/18/2021,,Request_CheckIDAddressPhoneDOB,8/17/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3649,True,,32.0,4/13/2022,4/12/2022,regular,4/12/2022,4/12/2023,False,False,this is the note,,,,[],,,,,,,,[],,,,,,,,,,,
59,False,,,9/20/2015,,Request_CheckIDAddressPhoneDOB,9/20/2015,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
572,False,,,3/27/2017,3/26/2017,regular,3/26/2017,3/26/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1346,True,,3.0,4/22/2018,,Request_CheckIDAddressPhoneDOB,4/21/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2631,True,,,11/26/2019,11/25/2019,regular,11/25/2019,11/25/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2260,True,,,6/26/2019,6/25/2019,regular,6/25/2019,6/25/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3163,False,,54.0,5/26/2021,,Request_CheckIDAddressPhoneDOB,5/26/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
441,True,male,39.0,12/15/2016,12/14/2016,regular,8/10/2021,7/25/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2729,False,,58.0,1/27/2020,,Request_CheckIDAddressPhoneDOB,1/27/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3093,True,,39.0,3/29/2021,3/30/2021,regular,3/30/2021,3/30/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3398,False,,25.0,11/2/2021,11/7/2021,regular,11/7/2021,11/7/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2131,True,,,5/7/2019,,Request_CheckIDAddressPhoneDOB,5/7/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2165,True,,,5/19/2019,6/29/2019,regular,10/5/2021,10/5/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2880,True,,38.0,7/1/2020,,Request_CheckIDAddressPhoneDOB,7/1/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2538,True,,,10/13/2019,10/13/2019,regular,10/13/2019,10/13/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1460,False,,,6/2/2018,6/2/2018,regular,7/15/2019,6/2/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1761,True,,,10/9/2018,10/10/2018,regular,10/10/2018,10/10/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2412,True,male,24.0,8/28/2019,9/7/2019,regular,2/19/2022,2/19/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1161,False,,23.0,1/15/2018,,Request_CheckIDAddressPhoneDOB,1/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3298,False,,21.0,9/2/2021,9/1/2021,regular,9/1/2021,9/1/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2175,True,female,50.0,5/22/2019,,Request_CheckIDAddressPhoneDOB,5/22/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
19,False,male,43.0,7/11/2015,,Request_CheckIDAddressPhoneDOB,7/11/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
383,False,male,,11/2/2016,,Request_CheckIDAddressPhoneDOB,11/1/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1409,True,male,,5/13/2018,5/16/2018,regular,5/28/2020,5/16/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2916,False,,27.0,7/30/2020,8/1/2020,regular,8/1/2020,8/1/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2453,True,,,9/13/2019,9/14/2019,regular,9/14/2019,9/14/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2293,True,,,7/8/2019,,Request_CheckIDAddressPhoneDOB,7/8/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1747,True,male,36.0,9/30/2018,9/30/2018,regular,9/30/2018,9/30/2019,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,1.0,Homeowner,2.0
464,True,,,1/4/2017,1/4/2017,regular,1/4/2017,1/4/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1892,True,male,27.0,1/10/2019,2/13/2019,regular,2/13/2019,2/13/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3462,False,,21.0,12/13/2021,12/12/2021,regular,12/12/2021,12/12/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2282,True,male,35.0,7/4/2019,7/3/2019,regular,7/3/2019,7/3/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
517,False,male,36.0,2/18/2017,2/18/2017,regular,4/27/2019,4/27/2020,False,False,,,,,[],,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,
2462,True,other,26.0,9/17/2019,9/16/2019,regular,9/16/2019,9/16/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2265,True,male,41.0,6/27/2019,6/30/2019,regular,6/30/2019,6/30/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3293,True,,30.0,8/28/2021,8/28/2021,regular,8/28/2021,8/28/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1548,False,,29.0,7/8/2018,7/8/2018,regular,11/16/2019,11/16/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3207,True,,36.0,6/30/2021,6/29/2021,regular,6/29/2021,6/29/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
